Customer_ID,Age,Gender,City,Purchase_Amount,Segment,Signup_Date
CUST11005,54,Female,Bangalore,9937,,08-27-25
CUST11006,26,Female,,38699,Regular,02-11-24
CUST11007,34,female,,36924,Regular,01-13-25
CUST11008,26,Female,Bangalore,33173,VIP,07-24-24
CUST11009,28,male,Mumbai,47215,Regular,04-10-25
CUST11010,32,Male,Hyderabad,32188,Premium,10-06-24
CUST11011,41,female,Chennai,28212,VIP,10-09-25
CUST11012,55,Female,,26399,,09-09-25
CUST11013,52,Male,Chennai,34557,Premium,04-27-24
CUST11014,47,male,Mumbai,30163,,08-24-24
CUST11015,48,Male,,4017,,11-04-24
CUST11016,22,Male,Chennai,3036,,03-31-25
CUST11017,61,female,Mumbai,36730,Regular,04-19-25
CUST11018,31,Female,Hyderabad,14606,Premium,04-09-24
CUST11019,28,male,Mumbai,28905,Premium,09-17-24
CUST11020,26,Male,,14418,Regular,10-31-24
CUST11021,51,female,Bangalore,48168,VIP,12-19-24
CUST11022,29,Male,Hyderabad,26126,,10-12-24
CUST11023,52,Female,Chennai,27772,Premium,11-23-24
CUST11024,52,,,38517,Regular,04-12-24
CUST11025,18,female,Bangalore,27381,,03-03-24
CUST11026,57,Female,Mumbai,48542,VIP,11-17-25
CUST11027,39,Female,Bangalore,28191,VIP,10-08-24
CUST11028,46,female,,38428,,03-16-25
CUST11029,25,Female,,48319,VIP,10-19-24
CUST11030,28,female,Bangalore,18710,Premium,01-07-24
CUST11031,58,female,Mumbai,1179,Premium,09-30-25
CUST11032,54,Male,Bangalore,29950,Premium,04-01-24
CUST11033,31,Male,,46851,VIP,07-08-24
CUST11034,47,male,,20690,Premium,04-20-25
CUST11035,52,Male,Chennai,31051,Regular,05-25-25
CUST11036,38,Male,Chennai,15427,Premium,04-06-25
CUST11037,54,,Hyderabad,12855,Premium,02-22-24
CUST11038,22,Female,,7335,VIP,04-30-25
CUST11039,36,female,Chennai,17297,Premium,10-05-25
CUST11040,31,Female,Bangalore,,,05-04-25
CUST11041,43,Female,Mumbai,2131,Regular,12-29-24
CUST11042,21,Male,Bangalore,41382,VIP,04-21-24
CUST11043,42,Female,Mumbai,41963,Regular,02-12-25
CUST11044,62,Male,Chennai,14387,,01-07-24
CUST11045,,Female,Hyderabad,38779,VIP,10-29-25
CUST11046,42,female,Bangalore,44563,VIP,07-15-24
CUST11047,35,Female,Bangalore,32330,Premium,01-01-25
CUST11048,57,Female,Bangalore,19137,Regular,09-06-24
CUST11049,25,Female,Mumbai,27152,,08-17-25
CUST11050,56,Male,Chennai,3440,,08-27-24
CUST11051,57,Female,Bangalore,40744,VIP,01-14-25
CUST11052,31,Male,Bangalore,48764,Premium,04-15-25
CUST11053,49,Male,Hyderabad,45303,VIP,03-30-25
CUST11054,55,Male,Hyderabad,1241,VIP,12-31-24
CUST11055,50,Female,Chennai,25525,VIP,10-16-24
CUST11056,40,female,Chennai,19381,VIP,02-06-25
CUST11057,32,Male,,42149,,02-27-24
CUST11058,50,Female,Hyderabad,20525,,06-04-25
CUST11059,42,male,,34906,VIP,10-30-24
CUST11060,34,Male,Mumbai,32213,VIP,04-24-24
CUST11061,50,female,,4370,Premium,07-28-24
CUST11062,64,Female,Bangalore,42914,VIP,02-10-24
CUST11063,19,Female,,4783,,06-21-24
CUST11064,31,Female,Chennai,49746,Regular,08-21-24
CUST11065,57,Male,Mumbai,39984,,08-12-25
CUST11066,57,male,Bangalore,29909,Premium,09-11-25
CUST11067,56,Female,,34652,,02-06-25
CUST11068,23,female,Mumbai,3886,Regular,02-08-24
CUST11069,23,Male,Mumbai,21750,VIP,04-28-24
CUST11070,20,Female,Bangalore,28806,Regular,11-30-24
CUST11071,24,Female,,9290,VIP,12-01-24
CUST11072,25,Male,Mumbai,38296,VIP,06-22-25
CUST11073,59,Female,Mumbai,39549,,09-07-25
CUST11074,32,male,Hyderabad,39761,,03-14-24
CUST11075,64,female,Mumbai,29809,,07-09-24
CUST11076,46,Female,Hyderabad,45529,Premium,11-19-24
CUST11077,50,female,,14992,,05-26-24
CUST11078,47,,,9743,Premium,10-10-24
CUST11079,56,female,,10043,,07-31-24
CUST11080,44,Male,Chennai,,VIP,09-26-25
CUST11081,53,male,,45860,Premium,01-28-25
CUST11082,46,Female,Mumbai,21142,Regular,12-04-24
CUST11083,55,,Bangalore,43994,Premium,01-22-24
CUST11084,50,Female,Hyderabad,6969,Premium,04-14-24
CUST11085,54,Male,Chennai,40537,Regular,04-10-25
CUST11086,44,male,,44406,Premium,04-03-25
CUST11087,50,Female,,42933,VIP,03-07-25
CUST11088,21,,Bangalore,21018,,09-10-25
CUST11089,39,,Bangalore,28479,Regular,08-08-24
CUST11090,19,male,Chennai,43039,,01-13-25
CUST11091,27,Male,Hyderabad,25374,VIP,08-09-24
CUST11092,22,male,,17796,Regular,09-14-24
CUST11093,27,Male,Chennai,3062,,01-01-25
CUST11094,50,Male,Mumbai,13951,,12-14-24
CUST11095,55,female,Mumbai,45847,VIP,08-12-24
CUST11096,30,Male,Chennai,5396,,08-23-24
CUST11097,48,Female,,14845,VIP,07-01-24
CUST11098,64,,Chennai,5830,Premium,03-19-25
CUST11099,53,Female,,14021,VIP,09-14-25
CUST11100,,Male,Bangalore,32994,Premium,01-06-24
CUST11101,41,,Chennai,5702,Regular,08-23-24
CUST11102,32,Male,,17675,,05-06-24
CUST11103,46,female,Chennai,19123,VIP,04-13-24
CUST11104,25,,Chennai,45449,VIP,04-24-25
CUST11105,22,,,16097,,06-03-24
CUST11106,46,male,,17850,,09-13-24
CUST11107,64,Female,Hyderabad,42079,Regular,08-22-24
CUST11108,21,Male,Chennai,22937,Regular,05-14-25
CUST11109,29,female,Mumbai,15097,VIP,10-15-24
CUST11110,62,female,Chennai,39539,Regular,05-24-25
CUST11111,19,Female,Chennai,23167,Premium,07-05-25
CUST11112,44,Male,,45139,Regular,07-22-25
CUST11113,48,Male,Chennai,21023,Regular,10-24-24
CUST11114,53,Male,Chennai,8976,VIP,09-01-25
CUST11115,53,male,Mumbai,2987,Premium,05-16-24
CUST11116,43,Female,,42522,Regular,01-10-25
CUST11117,60,,Chennai,36954,Premium,03-27-24
CUST11118,44,male,Bangalore,37048,Premium,02-22-25
CUST11119,22,Male,Hyderabad,2941,Premium,07-17-24
CUST11120,37,male,Mumbai,,,04-07-25
CUST11121,28,Female,Chennai,6140,,03-12-25
CUST11122,27,Female,Bangalore,10404,,11-05-24
CUST11123,57,male,Chennai,30441,,08-18-25
CUST11124,55,female,Chennai,4858,VIP,10-07-24
CUST11125,23,female,,17110,Regular,11-18-24
CUST11126,25,Male,,31758,,05-31-24
CUST11127,40,Male,,49102,VIP,10-28-24
CUST11128,64,male,Bangalore,37882,Regular,10-04-24
CUST11129,43,Male,Chennai,1475,,10-12-25
CUST11130,63,Female,Hyderabad,34049,Regular,11-18-25
CUST11131,60,Male,Mumbai,22192,,01-08-24
CUST11132,29,male,,590,VIP,08-22-24
CUST11133,43,Male,,3829,Premium,11-05-25
CUST11134,30,male,Chennai,6074,Premium,07-14-25
CUST11135,57,,Chennai,19780,Regular,10-28-24
CUST11136,35,Male,Bangalore,18424,VIP,02-07-24
CUST11137,42,Male,Bangalore,31434,Premium,05-15-24
CUST11138,50,Female,,21498,,02-24-25
CUST11139,64,female,Chennai,34750,Premium,08-06-24
CUST11140,57,Male,Hyderabad,21392,Regular,12-13-24
CUST11141,60,Female,Mumbai,35855,Regular,06-29-25
CUST11142,29,Male,Chennai,38453,VIP,03-19-24
CUST11143,61,female,Chennai,3259,Regular,09-29-24
CUST11144,53,Female,Bangalore,32726,Premium,06-09-24
CUST11145,21,female,Mumbai,29451,Premium,11-17-25
CUST11146,22,,,37398,Premium,11-03-24
CUST11147,54,Male,Chennai,17165,Premium,01-08-25
CUST11148,25,female,,21738,VIP,01-09-24
CUST11149,59,Male,Chennai,1173,,03-19-25
CUST11150,45,female,,46611,,04-22-24
CUST11151,48,male,Mumbai,18871,VIP,07-23-24
CUST11152,26,female,Bangalore,35561,Regular,02-08-25
CUST11153,46,Male,Mumbai,42430,,11-28-25
CUST11154,31,Male,Hyderabad,29420,Regular,07-15-24
CUST11155,,Female,Bangalore,4440,,04-24-24
CUST11156,58,Female,Mumbai,35024,Regular,04-30-24
CUST11157,39,Male,Hyderabad,16284,VIP,10-14-25
CUST11158,28,Female,Chennai,40834,Premium,03-05-24
CUST11159,40,Male,Chennai,2680,Regular,10-02-24
CUST11160,18,Female,,,Premium,08-26-24
CUST11161,63,female,Bangalore,29067,Regular,10-28-24
CUST11162,54,Female,Chennai,2259,Regular,01-26-25
CUST11163,38,Male,Bangalore,49040,Regular,06-05-25
CUST11164,43,Female,Chennai,14000,Regular,01-03-25
CUST11165,63,Male,,11540,Regular,08-20-24
CUST11166,53,,Mumbai,14778,Premium,07-13-24
CUST11167,40,Male,,47304,Regular,01-12-24
CUST11168,18,male,Hyderabad,12121,Premium,11-19-25
CUST11169,57,,Chennai,6872,VIP,06-25-24
CUST11170,32,female,Hyderabad,1727,,08-04-24
CUST11171,38,male,Hyderabad,44532,Regular,01-11-24
CUST11172,64,female,Bangalore,8319,,03-21-25
CUST11173,26,,Chennai,23564,Premium,09-21-25
CUST11174,26,male,Hyderabad,30332,VIP,06-12-24
CUST11175,27,Female,Mumbai,42581,VIP,07-04-25
CUST11176,43,male,Hyderabad,8588,VIP,02-22-24
CUST11177,58,Female,Mumbai,35049,,08-05-24
CUST11178,52,male,Bangalore,44462,Premium,12-25-24
CUST11179,42,Female,Hyderabad,40032,Regular,01-19-25
CUST11180,43,Male,,19081,Regular,02-25-24
CUST11181,28,Male,Bangalore,1001,Premium,04-27-24
CUST11182,55,Male,Mumbai,22544,,09-09-24
CUST11183,19,Male,Bangalore,42158,Regular,06-28-24
CUST11184,24,Male,Hyderabad,18161,Premium,02-18-25
CUST11185,35,Female,Chennai,2981,Regular,08-22-24
CUST11186,44,Male,Chennai,29963,VIP,03-20-24
CUST11187,51,female,Mumbai,45926,Regular,10-08-25
CUST11188,44,Male,Mumbai,5722,,01-22-24
CUST11189,34,Male,Chennai,1478,Premium,04-21-25
CUST11190,60,male,Mumbai,17732,,03-15-25
CUST11191,61,Female,Bangalore,28411,Premium,07-23-25
CUST11192,41,Male,,5750,VIP,04-02-24
CUST11193,42,female,,45301,Premium,07-10-24
CUST11194,24,female,Bangalore,42324,Regular,04-12-24
CUST11195,23,Female,,7136,Regular,01-30-25
CUST11196,41,Female,Hyderabad,39355,VIP,01-07-24
CUST11197,50,,Bangalore,22599,Premium,10-01-25
CUST11198,46,male,Mumbai,37116,VIP,07-20-25
CUST11199,60,Female,Bangalore,4703,Regular,08-18-24
CUST11200,39,female,Chennai,,,07-27-25
CUST11201,43,Male,Mumbai,20037,VIP,08-27-24
CUST11202,45,Female,Chennai,12732,,03-30-24
CUST11203,38,Male,Mumbai,30707,,08-19-24
CUST11204,24,female,,26437,Premium,04-01-25
CUST11205,34,Female,Bangalore,320,VIP,08-20-24
CUST11206,37,male,Hyderabad,47094,,12-19-24
CUST11207,58,Male,Mumbai,4918,,11-28-24
CUST11208,37,Male,Mumbai,7449,Premium,03-14-25
CUST11209,39,Female,Chennai,5718,Premium,01-09-25
CUST11210,,male,,27564,Regular,10-18-24
CUST11211,57,Female,Chennai,42724,,12-10-24
CUST11212,24,Male,Chennai,37444,Regular,10-25-25
CUST11213,18,female,,18355,,03-03-25
CUST11214,49,Male,Hyderabad,24399,Regular,10-18-25
CUST11215,30,,Chennai,48075,Premium,05-09-24
CUST11216,47,Male,Chennai,1562,VIP,05-20-24
CUST11217,40,male,Mumbai,16005,Premium,02-18-25
CUST11218,36,Male,,25020,Regular,04-02-24
CUST11219,49,,Bangalore,16352,Regular,09-17-25
CUST11220,47,Female,Hyderabad,41104,VIP,10-10-24
CUST11221,46,Male,Hyderabad,40681,,10-16-25
CUST11222,62,Female,,34936,Regular,08-10-24
CUST11223,46,Male,Mumbai,5853,Regular,04-07-25
CUST11224,47,Male,Mumbai,40105,Regular,06-28-25
CUST11225,33,,,14275,VIP,10-02-24
CUST11226,57,Female,Mumbai,6291,Premium,11-12-25
CUST11227,36,female,Hyderabad,17998,Regular,05-19-24
CUST11228,35,male,Hyderabad,19082,VIP,12-22-24
CUST11229,18,male,Bangalore,14722,Regular,01-23-24
CUST11230,31,Male,,1101,,09-26-24
CUST11231,64,Male,Chennai,47745,VIP,10-26-25
CUST11232,19,female,Chennai,43100,Regular,11-28-24
CUST11233,45,,Bangalore,23383,VIP,03-25-24
CUST11234,47,Male,Bangalore,21535,Regular,09-12-25
CUST11235,55,Male,Mumbai,27323,Premium,01-31-24
CUST11236,21,Female,Bangalore,37344,Regular,08-27-24
CUST11237,18,,Bangalore,30124,VIP,12-28-24
CUST11238,25,Male,Chennai,49730,,01-23-25
CUST11239,46,Female,Mumbai,30834,,10-14-25
CUST11240,56,female,Bangalore,,,10-29-25
CUST11241,20,Male,Bangalore,45346,Regular,10-25-24
CUST11242,49,Male,Mumbai,1291,Premium,01-05-25
CUST11243,27,male,,32364,Regular,04-08-24
CUST11244,27,,Mumbai,43728,,02-16-24
CUST11245,36,Male,Chennai,46316,VIP,02-25-25
CUST11246,63,Female,,6397,,04-24-25
CUST11247,51,Female,Hyderabad,27956,VIP,08-01-25
CUST11248,50,Female,Mumbai,49523,Premium,03-02-24
CUST11249,40,male,Chennai,8434,VIP,04-18-24
CUST11250,45,Female,,24262,Regular,11-09-25
CUST11251,49,Female,Mumbai,6108,Regular,07-02-25
CUST11252,24,Female,Bangalore,8087,Regular,04-28-24
CUST11253,46,Female,Mumbai,31066,VIP,08-20-25
CUST11254,25,Female,Hyderabad,3432,Regular,01-16-25
CUST11255,18,female,Mumbai,887,Regular,01-26-25
CUST11256,20,Male,,39090,Regular,02-21-24
CUST11257,41,female,,9973,Premium,08-25-25
CUST11258,40,female,Mumbai,17106,VIP,10-15-24
CUST11259,25,Male,,20325,VIP,12-02-24
CUST11260,64,Female,Bangalore,36544,,07-22-24
CUST11261,54,Female,Mumbai,35440,VIP,08-25-24
CUST11262,20,Male,Bangalore,39783,Premium,01-16-25
CUST11263,50,Female,Bangalore,5133,VIP,10-28-25
CUST11264,45,Male,Chennai,7888,Premium,05-15-24
CUST11265,,Male,Mumbai,15789,Premium,02-10-25
CUST11266,25,female,,44320,VIP,05-22-25
CUST11267,51,Male,Bangalore,21698,,12-27-24
CUST11268,52,female,Chennai,37580,Regular,01-15-25
CUST11269,49,Female,Mumbai,29803,Regular,07-29-25
CUST11270,41,female,Mumbai,166,VIP,09-26-25
CUST11271,31,Female,Hyderabad,48723,VIP,09-10-24
CUST11272,49,Male,Hyderabad,45346,Premium,04-21-25
CUST11273,63,male,Bangalore,7633,VIP,04-23-24
CUST11274,60,Male,Hyderabad,15203,Premium,01-20-24
CUST11275,33,Female,Bangalore,4716,,06-11-25
CUST11276,21,,,46145,VIP,05-24-24
CUST11277,54,Male,Bangalore,38598,Regular,07-26-24
CUST11278,38,Female,Hyderabad,43592,Regular,06-14-25
CUST11279,31,male,,11872,VIP,01-10-25
CUST11280,48,female,Hyderabad,,Premium,05-18-25
CUST11281,35,male,Bangalore,49136,Regular,06-14-24
CUST11282,24,Male,Chennai,13040,Premium,07-03-25
CUST11283,27,male,Mumbai,17032,VIP,06-29-24
CUST11284,24,Male,Hyderabad,29869,VIP,09-08-25
CUST11285,50,male,Bangalore,24748,Regular,09-03-25
CUST11286,40,,,47511,VIP,08-24-25
CUST11287,38,male,Hyderabad,33066,,03-19-25
CUST11288,36,female,Hyderabad,27877,,11-27-24
CUST11289,36,Male,Mumbai,32667,Regular,05-17-25
CUST11290,53,male,Bangalore,49823,,03-19-24
CUST11291,46,female,Chennai,17274,Premium,08-07-25
CUST11292,35,Male,,42698,Regular,11-18-25
CUST11293,19,female,Bangalore,13898,Regular,01-30-25
CUST11294,18,Male,,17658,Premium,08-30-25
CUST11295,64,male,Hyderabad,44337,,04-12-24
CUST11296,22,female,Mumbai,278,,02-05-25
CUST11297,37,male,Mumbai,20570,,08-11-24
CUST11298,28,Male,Chennai,17218,Regular,06-01-25
CUST11299,59,Female,Mumbai,22716,Regular,09-25-25
CUST11300,19,Female,Hyderabad,898,,08-23-24
CUST11301,20,,Chennai,7701,VIP,03-02-25
CUST11302,40,Female,Bangalore,25463,,04-25-24
CUST11303,29,Female,Mumbai,2895,Premium,06-11-24
CUST11304,37,male,Chennai,32026,Regular,08-13-24
CUST11305,22,Female,Hyderabad,45364,Premium,08-17-24
CUST11306,54,male,,37456,Premium,06-30-24
CUST11307,55,male,,7397,Regular,09-05-24
CUST11308,47,female,Hyderabad,3184,VIP,11-13-24
CUST11309,26,Female,Hyderabad,30429,,07-28-24
CUST11310,51,Female,,11210,Premium,10-17-25
CUST11311,61,Male,Chennai,831,Regular,01-26-25
CUST11312,52,Male,,1229,Premium,04-05-24
CUST11313,39,Male,Hyderabad,28122,,03-26-24
CUST11314,61,Male,Mumbai,1705,VIP,02-18-25
CUST11315,41,male,Bangalore,12070,VIP,01-28-25
CUST11316,34,male,Mumbai,43805,VIP,11-26-25
CUST11317,27,Female,Mumbai,44230,Regular,09-24-25
CUST11318,47,female,Hyderabad,29365,Regular,05-15-25
CUST11319,63,,,32430,VIP,08-26-25
CUST11320,,female,Chennai,,,08-04-25
CUST11321,49,male,Mumbai,15287,,05-12-24
CUST11322,34,Female,,25891,Regular,10-10-25
CUST11323,34,Female,Chennai,25000,VIP,11-09-24
CUST11324,31,Male,Mumbai,5174,,11-29-25
CUST11325,26,Female,Chennai,46905,,08-08-24
CUST11326,57,,,26526,,03-13-25
CUST11327,19,female,Bangalore,39967,Regular,02-15-24
CUST11328,62,Male,,993,VIP,07-10-24
CUST11329,42,Female,Hyderabad,34258,Premium,06-03-25
CUST11330,56,female,Chennai,19873,VIP,01-13-25
CUST11331,26,Male,Bangalore,4339,VIP,11-21-25
CUST11332,39,Female,Chennai,20963,Regular,11-29-24
CUST11333,60,female,Chennai,3532,,02-08-24
CUST11334,63,Female,Mumbai,35239,,10-19-24
CUST11335,21,Male,Hyderabad,1615,Regular,11-20-25
CUST11336,43,Female,Chennai,31770,Regular,06-10-24
CUST11337,46,female,,48774,Regular,11-26-24
CUST11338,62,Female,,39194,Regular,04-13-24
CUST11339,51,Male,Mumbai,14705,Regular,06-09-24
CUST11340,40,Female,Hyderabad,5686,Premium,09-26-25
CUST11341,54,Female,Hyderabad,35785,VIP,02-23-24
CUST11342,28,Female,,48769,VIP,02-03-24
CUST11343,23,female,Bangalore,31286,VIP,08-29-24
CUST11344,35,Male,Mumbai,27028,,04-22-24
CUST11345,38,female,Mumbai,32828,Premium,11-13-24
CUST11346,59,Male,,17651,VIP,01-23-24
CUST11347,53,Female,,21593,,07-11-25
CUST11348,58,Male,Bangalore,20811,Premium,10-08-25
CUST11349,55,Female,Bangalore,20139,Premium,04-27-24
CUST11350,51,Female,Hyderabad,36661,,10-04-25
CUST11351,34,Female,Mumbai,10047,Premium,07-30-24
CUST11352,54,Male,Mumbai,32435,,02-21-25
CUST11353,42,male,,15959,VIP,04-22-24
CUST11354,55,Male,Hyderabad,23222,,02-13-24
CUST11355,29,female,Mumbai,1677,Premium,05-07-24
CUST11356,40,,Hyderabad,42356,VIP,06-06-24
CUST11357,59,Female,Hyderabad,28450,VIP,01-28-25
CUST11358,39,Female,,42032,Regular,05-26-25
CUST11359,38,Female,Hyderabad,33898,Regular,02-14-24
CUST11360,44,Male,Bangalore,,Premium,04-17-24
CUST11361,48,Female,Bangalore,15981,,08-06-24
CUST11362,23,female,Chennai,10885,,03-18-25
CUST11363,44,Female,,6791,Premium,11-10-24
CUST11364,57,Male,Chennai,17397,VIP,06-25-24
CUST11365,51,female,Bangalore,6458,Premium,08-15-24
CUST11366,29,Female,Chennai,19681,Premium,11-02-25
CUST11367,62,female,,1562,VIP,09-23-24
CUST11368,24,Female,,15611,,01-13-25
CUST11369,27,Female,Hyderabad,10670,Premium,05-03-25
CUST11370,62,Male,Mumbai,48765,,11-17-25
CUST11371,34,Male,Hyderabad,44514,Premium,10-16-24
CUST11372,43,,,15574,VIP,12-22-24
CUST11373,38,Male,Bangalore,7137,VIP,10-18-25
CUST11374,45,,Bangalore,28229,Regular,07-22-24
CUST11375,,Female,Hyderabad,42367,VIP,07-31-24
CUST11376,19,Male,,13486,Regular,07-05-25
CUST11377,60,Male,Bangalore,6321,Premium,11-18-24
CUST11378,18,Male,,23574,,08-16-25
CUST11379,53,,Bangalore,40637,VIP,06-29-24
CUST11380,43,Female,,49939,VIP,05-13-25
CUST11381,46,Female,Chennai,47224,VIP,11-15-24
CUST11382,38,Female,,21145,Premium,03-23-24
CUST11383,28,Male,,25883,Regular,10-29-24
CUST11384,57,Female,Hyderabad,40257,Premium,09-18-24
CUST11385,28,Male,Chennai,5022,,07-18-24
CUST11386,53,female,Mumbai,46507,Premium,08-27-24
CUST11387,56,Female,Hyderabad,22806,,11-22-25
CUST11388,57,Female,Mumbai,42871,VIP,11-13-25
CUST11389,52,Female,Bangalore,32579,,10-21-24
CUST11390,51,Female,Mumbai,5278,,05-26-25
CUST11391,64,,,30122,Regular,11-19-25
CUST11392,41,Female,Mumbai,15340,,01-30-25
CUST11393,39,Male,Hyderabad,26320,,05-17-24
CUST11394,22,male,Hyderabad,36836,Premium,05-08-24
CUST11395,50,Male,Mumbai,2816,VIP,02-18-24
CUST11396,53,Male,Hyderabad,16674,Premium,11-06-25
CUST11397,64,,Hyderabad,46379,Premium,10-19-24
CUST11398,37,female,Mumbai,17819,VIP,09-19-25
CUST11399,36,,Chennai,8281,VIP,06-19-25
CUST11400,52,Female,Chennai,,,11-06-24
CUST11401,60,Female,Bangalore,44166,,06-20-25
CUST11402,34,Male,Hyderabad,49630,Regular,09-30-25
CUST11403,62,Male,Mumbai,20313,Premium,08-21-24
CUST11404,60,female,Hyderabad,6480,VIP,07-27-24
CUST11405,51,Female,,715,,08-27-25
CUST11406,26,female,Hyderabad,563,VIP,04-03-24
CUST11407,43,male,Hyderabad,32073,,11-22-24
CUST11408,19,Male,Chennai,9258,Regular,08-12-24
CUST11409,26,Female,Mumbai,20751,Regular,01-11-24
CUST11410,26,male,Hyderabad,3258,VIP,11-24-24
CUST11411,57,Male,Chennai,20108,Regular,01-12-24
CUST11412,34,female,Bangalore,46302,VIP,02-04-24
CUST11413,18,Female,Chennai,5038,,03-22-25
CUST11414,42,Male,Chennai,38285,Premium,03-27-25
CUST11415,60,Female,Chennai,22488,Regular,08-07-24
CUST11416,57,,Hyderabad,8981,,03-16-25
CUST11417,59,Male,Hyderabad,5703,Premium,10-14-25
CUST11418,42,female,Bangalore,35080,Premium,06-18-25
CUST11419,56,Male,,22604,Premium,08-17-25
CUST11420,52,female,,16866,,08-16-24
CUST11421,20,male,,28486,,12-09-24
CUST11422,54,Female,Bangalore,11795,VIP,03-20-24
CUST11423,61,Female,,17896,Premium,12-18-24
CUST11424,61,female,,42643,Premium,01-30-25
CUST11425,47,Female,Chennai,14659,Premium,10-16-24
CUST11426,55,male,Hyderabad,39014,VIP,03-30-25
CUST11427,51,Male,Hyderabad,33239,Premium,11-01-25
CUST11428,29,female,Chennai,38433,,05-07-24
CUST11429,36,male,Chennai,8902,Premium,06-26-25
CUST11430,,,Chennai,8407,Regular,12-24-24
CUST11431,61,Male,Hyderabad,40305,,06-10-25
CUST11432,34,Female,,33314,VIP,11-08-24
CUST11433,27,Female,Chennai,34259,Premium,03-15-24
CUST11434,64,Female,Bangalore,11616,Regular,06-29-25
CUST11435,29,Female,Chennai,29186,VIP,07-14-24
CUST11436,33,Male,Mumbai,48322,VIP,01-29-24
CUST11437,41,male,Chennai,30580,,01-16-24
CUST11438,36,Female,Hyderabad,44759,VIP,02-26-25
CUST11439,25,Male,Chennai,47866,VIP,08-11-25
CUST11440,48,male,Mumbai,,VIP,08-15-25
CUST11441,38,Female,Bangalore,9365,VIP,02-08-25
CUST11442,34,Male,,48729,Premium,09-27-25
CUST11443,40,,Chennai,5554,Premium,06-14-25
CUST11444,54,,Mumbai,36018,Premium,09-05-25
CUST11445,33,Female,Mumbai,26281,Premium,03-17-24
CUST11446,23,Male,Bangalore,15486,Regular,08-16-24
CUST11447,25,female,Hyderabad,39282,Premium,10-23-24
CUST11448,42,Female,Chennai,37525,VIP,05-24-25
CUST11449,35,Female,Mumbai,43354,Premium,07-26-25
CUST11450,42,Female,Bangalore,24427,Premium,06-21-25
CUST11451,29,Female,,21281,,08-05-25
CUST11452,32,Female,Mumbai,47762,VIP,09-06-25
CUST11453,43,Female,Bangalore,21552,Premium,11-21-24
CUST11454,58,male,Hyderabad,38348,Premium,12-28-24
CUST11455,62,,Hyderabad,40901,Premium,10-30-25
CUST11456,43,Female,Mumbai,33851,Regular,12-24-24
CUST11457,64,male,Mumbai,22091,Premium,11-19-24
CUST11458,49,female,Chennai,41411,,11-28-25
CUST11459,27,Female,Bangalore,10016,VIP,11-21-24
CUST11460,33,Female,Mumbai,10243,VIP,09-16-25
CUST11461,24,male,Chennai,25955,Premium,06-13-24
CUST11462,34,Female,Chennai,15681,Premium,07-26-25
CUST11463,40,female,Mumbai,2007,Premium,08-26-25
CUST11464,43,Female,Hyderabad,29524,VIP,03-30-25
CUST11465,38,,Bangalore,23408,VIP,06-01-24
CUST11466,39,Male,Bangalore,42084,Regular,05-06-24
CUST11467,24,Male,Hyderabad,41605,,07-11-24
CUST11468,31,male,Mumbai,46625,Regular,09-18-25
CUST11469,32,Male,Bangalore,37042,,06-13-25
CUST11470,24,Male,Mumbai,27057,Regular,01-10-24
CUST11471,26,Female,Mumbai,25564,VIP,04-01-24
CUST11472,25,Male,Chennai,48576,Regular,05-18-24
CUST11473,40,Male,Hyderabad,23749,,04-25-25
CUST11474,46,,Mumbai,42165,Premium,03-24-25
CUST11475,35,Male,,27225,,11-28-24
CUST11476,48,male,Hyderabad,34858,Premium,12-05-24
CUST11477,47,female,Bangalore,5696,VIP,02-21-24
CUST11478,56,,Chennai,16474,,04-10-25
CUST11479,52,Male,Bangalore,3875,Regular,04-19-25
CUST11480,35,female,Bangalore,,,02-04-25
CUST11481,59,Female,Hyderabad,21129,Premium,03-14-25
CUST11482,56,male,Bangalore,18545,VIP,08-27-25
CUST11483,34,male,Mumbai,48574,Regular,10-18-25
CUST11484,31,female,Bangalore,14745,,08-20-25
CUST11485,,Female,Chennai,31205,Premium,05-23-25
CUST11486,41,male,Chennai,13768,Regular,06-01-24
CUST11487,52,Female,,16060,VIP,05-28-25
CUST11488,61,female,Chennai,11457,Regular,05-17-25
CUST11489,62,,Bangalore,37303,VIP,11-06-25
CUST11490,51,Male,Chennai,15904,Regular,01-06-24
CUST11491,20,,Hyderabad,14726,,05-14-25
CUST11492,54,Male,Chennai,28232,Premium,10-22-25
CUST11493,60,Male,Mumbai,8051,,04-27-24
CUST11494,57,Male,Hyderabad,6549,,04-29-25
CUST11495,43,Female,,19165,VIP,08-23-25
CUST11496,40,male,Mumbai,36067,VIP,10-27-25
CUST11497,61,Male,Bangalore,39636,VIP,11-09-25
CUST11498,56,Male,Bangalore,9230,,04-12-25
CUST11499,32,,Bangalore,23924,Regular,06-09-24
CUST10000,,female,Mumbai,,,06-16-24
CUST10001,46,Female,Hyderabad,12527,Premium,11-18-25
CUST10002,32,male,Hyderabad,46650,VIP,11-05-24
CUST10003,60,male,Mumbai,20666,Premium,04-23-25
CUST10004,25,Female,Chennai,2330,,02-25-24
CUST10005,38,Female,Bangalore,6611,Regular,09-11-25
CUST10006,56,female,Hyderabad,49380,VIP,04-17-25
CUST10007,36,Female,Bangalore,42329,Premium,10-22-24
CUST10008,40,Female,Mumbai,26277,Premium,04-05-25
CUST10009,28,,Chennai,4865,Premium,11-19-24
